Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Total_Hours_Worked,Average_Hours_Per_Day,Max_Hours_Per_Day,Min_Hours_Per_Day
28,0,1,Research & Development,29,2,Life Sciences,4020,1,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,4,3,2,2,3,1812h 41min,6h 56min,7h 41min,6h 9min
30,1,1,Sales,12,4,Life Sciences,4021,0,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0,3,3,2,4,2,2013h 35min,7h 42min,8h 31min,6h 55min
22,1,1,Research & Development,16,2,Life Sciences,4022,0,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0,3,3,4,2,3,2743h 46min,10h 30min,11h 13min,9h 28min
36,0,1,Research & Development,11,3,Life Sciences,4023,1,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7,2,3,2,3,3,2476h 31min,9h 29min,10h 7min,8h 46min
31,0,1,Research & Development,2,4,Life Sciences,4024,0,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2,3,3,2,3,3,1965h 10min,7h 31min,8h 28min,6h 40min
34,0,1,Sales,14,2,Technical Degree,4025,0,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0,3,3,3,4,3,2105h 13min,8h 3min,8h 52min,7h 10min
29,0,1,Research & Development,5,5,Life Sciences,4026,0,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2,2,3,4,1,3,1858h 43min,7h 7min,7h 58min,6h 17min
37,0,1,Research & Development,7,2,Medical,4027,1,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4,4,3,4,1,3,2274h 41min,8h 42min,9h 41min,7h 54min
35,0,1,Sales,2,1,Technical Degree,4028,1,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2,2,4,4,2,3,2742h 33min,10h 30min,11h 28min,9h 41min
45,0,1,Research & Development,3,3,Medical,4029,0,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8,2,3,2,4,2,1856h 10min,7h 6min,8h 9min,6h 5min
36,0,2,Research & Development,5,3,Medical,4030,0,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8,1,3,2,4,2,1694h 1min,6h 29min,7h 24min,5h 42min
40,0,1,Research & Development,3,3,Other,4031,1,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16,3,3,1,3,3,1780h 56min,6h 49min,7h 44min,5h 57min
26,0,1,Research & Development,26,2,Life Sciences,4032,1,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0,2,3,2,3,2,2427h 43min,9h 18min,10h 13min,8h 30min
27,0,1,Research & Development,4,3,Technical Degree,4033,1,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7,2,4,1,3,2,1971h 45min,7h 33min,8h 18min,6h 48min
48,0,2,Research & Development,2,3,Life Sciences,4034,1,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7,4,3,4,4,3,1878h 11min,7h 11min,8h 13min,6h 23min
44,0,1,Sales,1,2,Medical,4035,1,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2,3,3,2,1,3,1848h 13min,7h 4min,7h 49min,6h 21min
34,1,0,Research & Development,27,2,Life Sciences,4036,0,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0,3,3,4,1,3,2664h 13min,10h 12min,11h 3min,9h 16min
56,1,1,Human Resources,1,2,Medical,4037,0,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,0,3,4,1,4,3,1800h 3min,6h 53min,7h 36min,6h 12min
36,0,1,Research & Development,13,3,Technical Degree,4038,0,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3,3,3,3,2,1,1910h 27min,7h 19min,8h 7min,6h 32min
41,0,1,Research & Development,5,3,Life Sciences,4039,0,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4,3,3,3,2,3,1672h 13min,6h 24min,7h 15min,5h 44min
42,0,1,Research & Development,7,3,Technical Degree,4040,0,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7,3,3,3,1,4,1938h 14min,7h 25min,8h 18min,6h 40min
31,0,1,Sales,9,4,Life Sciences,4041,0,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4,2,4,3,4,3,2168h 18min,8h 18min,9h 3min,7h 26min
34,0,1,Research & Development,8,1,Life Sciences,4042,0,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1,3,3,4,4,2,2399h 43min,9h 11min,10h 5min,8h 20min
31,0,1,Sales,25,2,Life Sciences,4043,0,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,4,4,1,3,2,1781h 40min,6h 49min,7h 38min,6h 5min
26,0,2,Sales,16,2,Life Sciences,4044,1,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7,4,3,3,4,3,1593h 34min,6h 6min,7h 5min,4h 58min
45,0,2,Research & Development,8,4,Life Sciences,4045,0,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3,3,3,2,3,3,2040h 46min,7h 49min,8h 45min,6h 59min
33,0,1,Sales,1,3,Life Sciences,4046,0,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9,3,3,2,3,2,1671h 49min,6h 24min,7h 17min,5h 27min
28,0,2,Sales,8,3,Life Sciences,4047,1,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7,3,3,3,4,3,2755h 31min,10h 33min,11h 13min,9h 50min
29,1,2,Human Resources,2,4,Human Resources,4048,1,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0,3,3,3,1,3,1773h 16min,6h 47min,7h 33min,5h 43min
39,0,0,Research & Development,8,5,Medical,4049,0,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2,3,3,1,3,3,1642h 29min,6h 17min,7h 3min,5h 30min
27,0,1,Sales,3,2,Technical Degree,4050,1,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2,3,3,2,2,2,1895h 23min,7h 15min,8h 7min,6h 29min
34,0,2,Research & Development,9,4,Life Sciences,4051,0,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11,3,3,3,4,3,2313h 50min,8h 51min,9h 52min,7h 55min
28,1,1,Research & Development,25,3,Technical Degree,4052,1,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2,3,3,4,3,3,2445h 22min,9h 22min,10h 3min,8h 37min
47,0,0,Research & Development,1,4,Medical,4053,1,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7,3,3,3,2,4,1562h 2min,5h 59min,6h 48min,5h 9min
56,0,1,Research & Development,4,3,Technical Degree,4054,0,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0,3,3,4,1,3,2062h 31min,7h 54min,8h 45min,7h 5min
39,0,1,Research & Development,1,3,Other,4055,0,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9,3,3,1,1,3,1831h 41min,7h 1min,7h 44min,6h 15min
38,0,2,Research & Development,4,2,Medical,4056,0,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7,3,3,4,2,3,2814h 7min,10h 46min,11h 35min,9h 54min
58,0,1,Sales,5,3,Marketing,4057,1,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0,3,4,4,4,2,2587h 50min,9h 54min,10h 45min,9h 9min
32,1,2,Research & Development,9,3,Life Sciences,4058,1,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3,3,3,1,3,3,2664h 58min,10h 12min,11h 9min,9h 26min
38,0,1,Research & Development,3,4,Life Sciences,4059,0,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3,3,4,2,4,4,1985h 41min,7h 36min,8h 35min,6h 51min
49,0,2,Sales,11,4,Life Sciences,4060,1,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3,2,3,2,4,3,1644h 14min,6h 17min,7h 20min,5h 29min
42,0,1,Sales,1,3,Life Sciences,4061,0,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0,3,3,2,4,3,2269h 18min,8h 41min,9h 37min,7h 36min
27,1,2,Sales,8,1,Life Sciences,4062,1,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0,3,3,1,2,3,1696h 12min,6h 29min,7h 13min,5h 24min
35,0,1,Research & Development,25,1,Medical,4063,1,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4,3,3,2,1,1,1710h 14min,6h 33min,7h 42min,5h 36min
28,0,0,Research & Development,21,1,Medical,4064,1,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4,3,3,3,3,2,1749h 57min,6h 42min,7h 34min,5h 38min
31,0,0,Sales,23,1,Medical,4065,1,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3,4,3,3,1,4,2550h 7min,9h 46min,10h 43min,9h 5min
36,0,0,Research & Development,1,3,Life Sciences,4066,1,2,Research Scientist,Married,28380,1.0,19,2,5.0,5,5,0,2,1,3,1,2,3,1853h 3min,7h 5min,7h 59min,6h 5min
34,0,1,Sales,2,3,Marketing,4067,1,4,Healthcare Representative,Single,46950,1.0,16,1,14.0,2,14,2,1,3,3,1,4,2,1565h 53min,5h 59min,6h 51min,5h 0min
34,0,1,Research & Development,19,3,Technical Degree,4068,0,1,Research Director,Divorced,33390,1.0,16,0,9.0,2,8,1,1,2,3,4,3,2,1773h 6min,6h 47min,7h 42min,6h 5min
26,0,1,Research & Development,2,2,Life Sciences,4069,1,2,Research Scientist,Single,20800,0.0,13,0,8.0,6,7,7,6,4,3,3,1,2,1770h 25min,6h 46min,7h 38min,6h 0min
29,0,1,Research & Development,2,4,Other,4070,1,2,Laboratory Technician,Married,20960,0.0,22,0,6.0,2,5,0,2,4,4,1,1,2,2012h 10min,7h 42min,8h 24min,6h 54min
32,0,0,Research & Development,3,1,Life Sciences,4071,1,3,Manager,Divorced,62090,5.0,17,1,9.0,5,5,1,2,4,3,3,4,3,1723h 45min,6h 36min,7h 30min,5h 42min
31,0,2,Research & Development,25,5,Technical Degree,4072,0,2,Human Resources,Married,180610,1.0,14,1,10.0,2,10,8,7,3,3,4,1,3,1810h 21min,6h 56min,7h 48min,6h 15min
28,1,1,Sales,7,5,Life Sciences,4073,0,2,Sales Representative,Divorced,171230,5.0,15,1,6.0,2,4,0,3,2,3,3,4,2,1641h 47min,6h 17min,7h 10min,5h 20min
38,0,1,Research & Development,9,2,Technical Degree,4074,1,3,Sales Representative,Single,23720,4.0,12,0,20.0,3,1,0,0,2,3,1,1,2,1887h 12min,7h 13min,8h 7min,6h 29min
35,0,1,Research & Development,5,3,Life Sciences,4075,1,2,Sales Representative,Married,48830,1.0,18,1,10.0,1,10,0,9,1,3,3,4,3,2301h 50min,8h 49min,9h 45min,8h 9min
27,0,1,Sales,2,3,Life Sciences,4076,0,1,Manager,Single,39040,1.0,15,0,7.0,2,7,0,7,3,3,4,4,3,2060h 37min,7h 53min,9h 5min,7h 3min
32,0,1,Research & Development,8,1,Medical,4077,0,2,Research Scientist,Single,46270,8.0,17,1,8.0,2,1,0,0,2,3,4,4,3,1910h 50min,7h 19min,8h 15min,6h 24min
31,1,2,Research & Development,2,1,Other,4078,1,3,Sales Executive,Married,70940,1.0,14,1,10.0,2,10,0,8,3,3,1,4,3,2692h 3min,10h 18min,11h 0min,9h 39min
53,1,1,Research & Development,18,3,Medical,4079,1,1,Research Scientist,Single,34230,6.0,15,1,15.0,4,2,2,2,3,3,1,1,2,2821h 35min,10h 48min,11h 35min,9h 58min
54,0,1,Research & Development,14,3,Other,4080,1,3,Research Scientist,Married,66740,3.0,17,1,9.0,2,4,2,3,3,3,1,3,2,2051h 45min,7h 51min,8h 43min,6h 56min
33,0,2,Research & Development,2,4,Medical,4081,0,4,Sales Executive,Divorced,168800,1.0,14,3,9.0,2,9,2,8,3,3,4,3,3,2058h 26min,7h 53min,8h 41min,6h 53min
43,0,1,Research & Development,3,3,Medical,4082,1,1,Research Scientist,Married,90940,1.0,12,1,10.0,0,10,0,9,3,3,1,3,3,1961h 1min,7h 30min,8h 26min,6h 38min
38,0,2,Research & Development,2,5,Medical,4083,0,4,Sales Executive,Married,84460,0.0,14,0,7.0,3,6,1,2,2,3,4,2,3,2090h 20min,8h 0min,8h 48min,7h 10min
55,0,1,Sales,9,3,Marketing,4084,1,2,Laboratory Technician,Married,119160,4.0,15,1,35.0,3,10,1,4,2,3,3,2,3,2133h 39min,8h 10min,9h 1min,7h 26min
31,0,1,Sales,6,3,Other,4085,1,1,Manufacturing Director,Divorced,45340,1.0,13,0,1.0,2,1,0,0,3,3,4,4,3,2822h 41min,10h 48min,11h 39min,9h 48min
39,0,1,Research & Development,4,3,Life Sciences,4086,1,2,Sales Executive,Single,98520,0.0,12,1,21.0,5,20,11,10,2,3,2,1,3,1591h 48min,6h 5min,7h 3min,5h 20min
42,0,0,Research & Development,10,4,Life Sciences,4087,0,2,Research Scientist,Single,61510,1.0,13,1,20.0,3,20,3,7,3,3,4,3,3,1721h 41min,6h 35min,7h 28min,5h 53min
31,0,0,Research & Development,14,2,Life Sciences,4088,1,2,Healthcare Representative,Married,23020,4.0,14,0,13.0,3,11,4,8,3,3,3,3,4,1592h 0min,6h 5min,6h 47min,5h 27min
54,0,1,Research & Development,1,3,Medical,4089,0,2,Human Resources,Single,23620,6.0,13,1,9.0,2,5,1,4,4,3,3,1,3,2738h 26min,10h 29min,11h 33min,9h 35min
24,0,1,Research & Development,5,4,Other,4090,1,1,Manufacturing Director,Single,178610,1.0,11,2,4.0,5,4,1,2,1,3,2,3,2,1793h 56min,6h 52min,8h 0min,5h 57min
23,0,1,Research & Development,7,3,Life Sciences,4091,1,2,Research Scientist,Single,191870,1.0,11,1,5.0,2,5,1,4,3,3,4,4,4,1828h 47min,7h 0min,7h 41min,6h 11min
40,0,2,Research & Development,21,3,Medical,4092,0,3,Research Scientist,Married,197170,1.0,21,0,10.0,1,10,9,4,2,4,4,3,4,2034h 21min,7h 47min,8h 43min,7h 6min
40,0,1,Research & Development,8,1,Medical,4093,0,5,Research Scientist,Married,35440,3.0,18,3,15.0,3,11,5,10,2,3,2,2,3,1616h 4min,6h 11min,7h 0min,5h 16min
25,0,1,Sales,20,5,Medical,4094,0,2,Laboratory Technician,Married,85000,4.0,12,0,6.0,2,2,1,2,3,3,3,2,3,1621h 43min,6h 12min,7h 8min,5h 18min
30,0,1,Human Resources,20,4,Life Sciences,4095,1,2,Research Scientist,Married,46610,1.0,11,0,12.0,3,12,1,7,2,3,4,2,2,1596h 26min,6h 6min,7h 0min,5h 25min
25,0,1,Research & Development,7,2,Medical,4096,1,5,Sales Executive,Divorced,41030,6.0,15,1,7.0,2,2,0,2,3,3,4,3,2,2660h 43min,10h 11min,10h 58min,9h 3min
47,0,1,Research & Development,1,4,Life Sciences,4097,1,2,Sales Executive,Single,42490,2.0,13,1,25.0,2,17,12,11,2,3,1,3,3,2033h 35min,7h 47min,8h 31min,6h 53min
33,0,0,Research & Development,1,3,Life Sciences,4098,1,2,Research Scientist,Divorced,140260,1.0,12,0,1.0,4,1,0,0,3,3,2,3,2,1617h 3min,6h 11min,6h 57min,5h 26min
38,0,1,Research & Development,19,3,Life Sciences,4099,0,2,Sales Executive,Married,68930,0.0,17,0,16.0,3,15,5,8,3,3,4,2,3,2068h 30min,7h 55min,8h 41min,7h 4min
31,0,1,Research & Development,10,4,Medical,4100,0,3,Sales Executive,Married,61250,0.0,13,1,3.0,3,2,1,2,3,3,1,3,3,1886h 14min,7h 13min,8h 5min,6h 27min
38,0,2,Research & Development,1,4,Other,4101,1,2,Research Scientist,Married,36690,2.0,19,0,10.0,2,8,7,7,3,3,1,3,3,1698h 32min,6h 30min,7h 16min,5h 46min
42,0,1,Research & Development,6,3,Medical,4102,1,2,Laboratory Technician,Divorced,100080,6.0,19,1,9.0,3,4,1,2,1,3,4,1,2,2559h 37min,9h 48min,10h 35min,9h 3min
41,0,1,Sales,2,2,Medical,4103,1,1,Healthcare Representative,Married,23870,3.0,17,1,12.0,1,5,1,0,1,3,4,4,3,2002h 25min,7h 40min,8h 39min,6h 59min
47,0,0,Research & Development,21,2,Medical,4104,1,1,Sales Executive,Married,46390,0.0,11,1,14.0,2,13,5,12,2,3,3,2,1,1885h 30min,7h 13min,8h 3min,6h 25min
35,0,1,Research & Development,4,3,Life Sciences,4105,1,2,Healthcare Representative,Married,78980,7.0,15,0,5.0,2,2,2,2,2,3,4,3,3,2707h 56min,10h 22min,11h 5min,9h 39min
22,0,1,Human Resources,12,1,Human Resources,4106,1,2,Sales Executive,Single,25340,0.0,11,0,4.0,1,3,1,2,3,3,4,3,4,1674h 24min,6h 24min,7h 13min,5h 38min
35,0,1,Research & Development,9,3,Medical,4107,0,2,Sales Executive,Single,131420,1.0,25,2,10.0,4,10,0,8,3,4,2,3,3,2085h 28min,7h 59min,8h 45min,7h 1min
33,0,1,Sales,3,4,Medical,4108,1,3,Healthcare Representative,Married,16110,0.0,14,0,10.0,2,9,8,1,2,3,2,4,3,2366h 30min,9h 4min,9h 50min,8h 22min
32,0,1,Research & Development,3,2,Technical Degree,4109,1,3,Manufacturing Director,Single,53630,1.0,13,0,6.0,4,6,4,1,3,3,3,2,3,1822h 10min,6h 58min,7h 47min,6h 9min
40,0,1,Research & Development,1,4,Medical,4110,1,2,Research Director,Married,50710,8.0,17,1,8.0,3,1,0,0,2,3,1,4,2,1622h 43min,6h 13min,7h 4min,5h 30min
32,0,1,Research & Development,1,2,Medical,4111,1,3,Sales Executive,Married,136950,0.0,13,0,3.0,3,2,2,2,3,3,2,2,3,1571h 26min,6h 1min,7h 1min,5h 19min
39,0,1,Research & Development,4,4,Life Sciences,4112,1,1,Sales Executive,Single,134020,7.0,14,1,18.0,1,7,1,7,3,3,1,4,3,2088h 1min,8h 0min,9h 11min,7h 15min
38,0,1,Sales,20,4,Medical,4113,0,2,Research Director,Married,20290,3.0,11,1,20.0,3,18,1,11,2,3,2,3,3,2101h 31min,8h 3min,8h 50min,7h 17min
32,0,1,Research & Development,18,3,Life Sciences,4114,1,2,Manager,Married,63770,1.0,12,2,14.0,3,14,5,7,3,3,3,4,3,2063h 3min,7h 54min,8h 37min,7h 13min
37,0,1,Research & Development,1,3,Life Sciences,4115,0,4,Sales Executive,Married,54290,1.0,17,1,16.0,3,16,6,8,3,3,3,4,3,2453h 43min,9h 24min,10h 9min,8h 35min
25,0,1,Research & Development,2,4,Medical,4116,0,2,Manufacturing Director,Divorced,27850,0.0,21,0,6.0,2,5,0,4,3,4,1,3,2,2082h 5min,7h 58min,8h 43min,6h 51min
52,0,0,Research & Development,2,4,Other,4117,1,1,Manager,Divorced,46140,2.0,16,1,16.0,3,9,0,0,3,3,1,4,3,1768h 51min,6h 46min,7h 38min,5h 59min
44,0,1,Research & Development,8,1,Life Sciences,4118,0,1,Sales Representative,Single,26100,6.0,15,0,6.0,2,4,1,2,3,3,2,4,3,2818h 56min,10h 48min,11h 28min,9h 58min
21,0,1,Sales,10,5,Medical,4119,1,3,Research Scientist,Single,66870,1.0,19,3,2.0,0,2,1,2,3,3,3,1,3,2138h 41min,8h 11min,9h 5min,7h 20min
39,0,0,Research & Development,3,4,Life Sciences,4120,0,2,Research Director,Single,47240,2.0,12,1,21.0,4,6,1,3,4,3,4,4,2,1635h 9min,6h 15min,7h 19min,5h 21min
23,1,2,Research & Development,2,4,Life Sciences,4121,0,2,Manufacturing Director,Married,61790,1.0,11,0,1.0,3,1,1,0,3,3,4,1,2,2086h 26min,7h 59min,9h 13min,7h 12min
36,0,1,Research & Development,24,3,Life Sciences,4122,0,2,Laboratory Technician,Married,61200,0.0,19,0,10.0,2,9,3,4,3,3,1,4,3,2044h 34min,7h 50min,8h 31min,7h 4min
36,0,2,Research & Development,16,1,Medical,4123,1,2,Sales Executive,Divorced,105960,7.0,15,0,18.0,3,4,0,2,2,3,4,2,3,2035h 59min,7h 48min,8h 30min,6h 58min
56,0,0,Research & Development,8,1,Life Sciences,4124,1,1,Sales Executive,Divorced,54670,1.0,20,0,13.0,6,13,1,9,2,4,3,3,2,1714h 12min,6h 34min,7h 28min,5h 47min
29,1,1,Research & Development,9,4,Medical,4125,1,2,Sales Representative,Married,29960,9.0,25,0,4.0,4,2,2,2,3,4,1,4,4,2854h 56min,10h 56min,11h 43min,10h 9min
42,0,1,Research & Development,17,1,Life Sciences,4126,1,3,Research Scientist,Married,99980,5.0,24,2,24.0,3,22,4,14,2,4,1,3,2,1920h 47min,7h 21min,8h 7min,6h 39min
56,1,1,Sales,10,4,Other,4127,1,2,Sales Executive,Married,40780,8.0,24,1,14.0,3,10,9,8,3,4,4,3,1,1774h 0min,6h 47min,7h 38min,6h 9min
41,0,1,Research & Development,13,4,Life Sciences,4128,0,1,Healthcare Representative,Married,109200,0.0,15,1,21.0,3,20,0,10,4,3,1,2,3,2030h 11min,7h 46min,8h 35min,7h 5min
34,0,1,Sales,1,3,Medical,4129,0,1,Laboratory Technician,Married,62320,1.0,13,1,8.0,3,8,1,7,3,3,4,3,3,1928h 24min,7h 23min,8h 11min,6h 29min
36,0,0,Sales,1,1,Medical,4130,0,1,Human Resources,Divorced,132470,1.0,14,0,15.0,3,15,11,11,3,3,4,4,2,2016h 39min,7h 43min,8h 30min,7h 1min
41,0,1,Research & Development,1,5,Medical,4131,1,1,Healthcare Representative,Divorced,40810,2.0,13,0,14.0,3,5,0,4,3,3,3,2,3,1850h 56min,7h 5min,7h 58min,6h 24min
32,0,1,Sales,9,4,Life Sciences,4132,0,2,Research Scientist,Single,57690,1.0,11,0,4.0,3,4,1,2,3,3,4,1,3,1736h 57min,6h 39min,7h 27min,5h 53min
35,0,1,Research & Development,16,3,Medical,4133,0,2,Healthcare Representative,Single,23940,1.0,16,1,9.0,3,9,1,7,3,3,3,4,3,2736h 18min,10h 29min,11h 24min,9h 31min
38,0,1,Research & Development,23,3,Medical,4134,1,3,Sales Representative,Married,39040,1.0,22,0,10.0,3,10,1,9,2,4,1,4,3,1809h 14min,6h 55min,7h 46min,5h 49min
50,1,2,Sales,4,2,Life Sciences,4135,0,2,Laboratory Technician,Divorced,167990,7.0,14,1,12.0,2,6,0,1,2,3,2,3,3,1877h 15min,7h 11min,7h 53min,6h 13min
36,0,1,Research & Development,22,4,Life Sciences,4136,1,1,Healthcare Representative,Married,29500,4.0,14,0,8.0,1,6,0,0,2,3,2,4,2,1645h 26min,6h 18min,7h 0min,5h 27min
45,0,1,Sales,24,3,Life Sciences,4137,1,1,Laboratory Technician,Single,36290,8.0,16,1,8.0,2,5,0,1,4,3,4,3,3,1594h 38min,6h 6min,6h 58min,5h 14min
40,0,1,Sales,10,4,Life Sciences,4138,1,1,Research Scientist,Single,93620,2.0,11,1,8.0,6,2,2,2,3,3,3,3,3,1617h 5min,6h 11min,7h 1min,5h 25min
35,0,2,Sales,7,2,Life Sciences,4139,1,2,Manufacturing Director,Married,32290,1.0,25,0,10.0,2,10,0,2,2,4,3,3,4,2195h 39min,8h 24min,9h 11min,7h 5min
40,0,1,Research & Development,17,4,Life Sciences,4140,1,1,Manager,Married,35780,2.0,14,1,20.0,2,5,0,2,3,3,3,3,3,1960h 30min,7h 30min,8h 24min,6h 24min
35,0,1,Human Resources,14,1,Life Sciences,4141,1,2,Research Scientist,Married,79880,1.0,18,0,4.0,3,4,1,1,3,3,3,4,3,1790h 1min,6h 51min,7h 45min,6h 0min
29,0,1,Research & Development,1,3,Medical,4142,1,3,Sales Executive,Married,42840,4.0,11,0,10.0,5,4,0,3,2,3,4,2,3,2563h 54min,9h 49min,10h 41min,9h 9min
29,0,1,Research & Development,5,3,Medical,4143,1,2,Sales Representative,Single,75530,1.0,19,0,5.0,3,5,0,4,3,3,4,1,1,1580h 16min,6h 3min,7h 2min,5h 15min
50,1,1,Research & Development,17,3,Medical,4144,1,1,Research Scientist,Divorced,173280,4.0,15,2,20.0,1,3,2,0,3,3,4,1,3,2510h 16min,9h 37min,10h 22min,8h 50min
39,0,1,Sales,25,3,Medical,4145,1,2,Sales Executive,Married,197010,0.0,11,0,21.0,3,20,9,6,4,3,2,4,2,1967h 27min,7h 32min,8h 9min,6h 46min
31,0,0,Research & Development,8,4,Life Sciences,4146,0,4,Sales Executive,Single,147320,0.0,12,0,10.0,3,9,1,7,3,3,2,1,3,1908h 36min,7h 18min,8h 7min,6h 36min
26,0,1,Research & Development,11,4,Medical,4147,1,2,Manager,Single,92780,0.0,20,0,5.0,3,4,0,0,3,4,4,3,3,1955h 21min,7h 29min,8h 13min,6h 33min
36,0,2,Research & Development,5,1,Technical Degree,4148,1,1,Sales Executive,Married,13590,4.0,12,0,17.0,2,5,0,3,3,3,3,4,3,2018h 20min,7h 43min,8h 30min,6h 57min
39,0,1,Research & Development,2,1,Medical,4149,0,1,Research Scientist,Married,47790,4.0,14,2,9.0,3,7,1,7,3,3,4,1,3,1563h 39min,5h 59min,6h 47min,5h 5min
27,0,1,Research & Development,8,2,Medical,4150,1,1,Laboratory Technician,Married,164220,1.0,20,1,6.0,3,6,0,3,3,4,2,2,3,2435h 41min,9h 19min,10h 7min,8h 28min
49,0,2,Research & Development,6,1,Medical,4151,1,3,Healthcare Representative,Married,29960,2.0,18,1,17.0,2,9,0,8,2,3,4,2,2,1674h 4min,6h 24min,7h 9min,5h 31min
34,0,1,Sales,4,3,Medical,4152,0,1,Sales Executive,Married,12610,2.0,14,1,6.0,6,4,1,2,3,3,2,3,4,1687h 24min,6h 27min,7h 10min,5h 46min
41,1,1,Research & Development,7,2,Life Sciences,4153,0,1,Research Scientist,Single,20990,8.0,12,1,8.0,2,6,0,5,3,3,2,4,1,2243h 5min,8h 35min,9h 20min,7h 44min
49,0,2,Sales,1,4,Life Sciences,4154,0,2,Manufacturing Director,Married,58100,1.0,21,1,10.0,2,10,1,7,3,4,3,2,3,1749h 31min,6h 42min,7h 34min,5h 35min
37,1,1,Research & Development,2,3,Life Sciences,4155,1,1,Sales Executive,Single,56470,6.0,19,0,7.0,2,0,0,0,3,3,4,3,3,2215h 3min,8h 29min,9h 41min,7h 36min
33,0,2,Research & Development,10,2,Medical,4156,1,2,Research Scientist,Married,34200,1.0,14,0,8.0,3,8,3,0,3,3,4,3,3,2480h 50min,9h 30min,10h 22min,8h 48min
27,0,1,Sales,5,4,Medical,4157,0,4,Manufacturing Director,Married,44000,9.0,17,1,6.0,3,2,2,2,2,3,1,2,3,1674h 8min,6h 24min,7h 15min,5h 38min
32,0,2,Research & Development,9,2,Medical,4158,0,2,Research Scientist,Single,35000,0.0,16,1,8.0,2,7,3,6,2,3,4,4,2,1916h 36min,7h 20min,8h 15min,6h 31min
59,0,1,Sales,2,2,Marketing,4159,0,5,Sales Representative,Married,20660,4.0,12,1,12.0,3,1,0,0,3,3,3,1,2,2615h 56min,10h 1min,10h 37min,9h 13min
30,0,1,Research & Development,11,4,Medical,4160,1,2,Laboratory Technician,Divorced,171690,1.0,17,2,1.0,2,1,0,0,3,3,4,3,3,1669h 26min,6h 23min,7h 19min,5h 30min
38,0,2,Sales,18,4,Life Sciences,4161,1,2,Healthcare Representative,Single,41620,0.0,15,1,10.0,1,9,1,8,3,3,4,3,3,2085h 46min,7h 59min,8h 39min,7h 11min
